pt,a,b,c,d,ROR,ROR_lower,ROR_upper,PRR,PRR_chi2,IC,IC025,signal
Spinal epidural haemorrhage,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Spinal stenosis,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Spine malformation,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Spleen disorder,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Sputum abnormal,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Stomatitis,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Stroke volume decreased,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Subarachnoid haematoma,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Subcutaneous abscess,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Subcutaneous haematoma,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Subdural hygroma,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Substance-induced psychotic disorder,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Suicidal behaviour,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Suicide attempt,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Symmetrical drug-related intertriginous and flexural exanthema,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Synovial cyst,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Systolic anterior motion of mitral valve,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Tachycardia foetal,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Tarsal tunnel syndrome,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Temperature regulation disorder,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Tension,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Terminal state,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Testicular infarction,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Testicular pain,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Testicular swelling,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Tetany,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Therapeutic response increased,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Therapy partial responder,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Therapy responder,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Thrombosis,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Thyroid disorder,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Tongue discomfort,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Total lung capacity decreased,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Tracheo-oesophageal fistula,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Trismus,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Troponin T increased,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Troponin increased,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Ulcer,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Ulnar nerve injury,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Urinary tract disorder,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Urine output increased,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Uterine disorder,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
VIIth nerve paralysis,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Vascular injury,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Vascular stent occlusion,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Vein discolouration,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Vein disorder,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Venous pressure increased,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Ventilation perfusion mismatch,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Vertebral column mass,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Viral upper respiratory tract infection,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Visual evoked potentials abnormal,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Vth nerve injury,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Walking disability,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Wound haematoma,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Wrong device used,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Wrong technique in device usage process,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Yawning,0,1,2127,6095,1.432769158439116,0.04804729895131755,42.725137649346266,1.4326674500587544,0.5235945215280878,0.17126331880238735,-3.292047447081088,False
Product use issue,25,51,2102,6045,1.4097218335478814,0.8713576313460384,2.280711818535031,1.4049061091291242,1.6233928002070717,0.3391076109552803,-0.3081341682417852,False
Incorrect route of product administration,18,37,2109,6059,1.397639460228365,0.7940254735037852,2.4601176233902318,1.3942743872222012,1.0228427398920203,0.3291048366978533,-0.43057568378031696,False
Dyspnoea,36,78,2091,6018,1.3283302063789868,0.8921509080639548,1.9777608487872034,1.3227731365954216,1.6767806794373616,0.28352182817817145,-0.25474986147463624,False
Mental status changes,5,11,2122,6085,1.303444434924171,0.45235442549791144,3.755832372071345,1.3027311193742788,0.04264468346265684,0.24573112301213296,-1.146825581581334,False
Anxiety,13,29,2114,6067,1.2865135549538382,0.6675549818824036,2.4793719948172415,1.2847624142794611,0.3340663446880459,0.24849904553455437,-0.6353890930092174,False
Oxygen saturation decreased,7,16,2120,6080,1.2547169811320755,0.5154757083834369,3.054100663013463,1.2538787023977433,0.06895803821792373,0.21775056957560787,-0.9685009859335938,False
Delirium,10,23,2117,6073,1.2472530857858741,0.5926674762575935,2.62481125137066,1.2460906359232231,0.1474662042646748,0.2166434039272435,-0.7838691113002988,False
Hypoxia,12,28,2115,6068,1.2295845997973658,0.6241300884476423,2.422376866686949,1.2282893411243199,0.17429068679893403,0.20468669672259052,-0.710699210034209,False
Chills,3,7,2124,6089,1.2286117836965293,0.3174150197878202,4.7555623424720155,1.2282893411243199,0.003919997197731445,0.1813143237312837,-1.564210146281124,False
Visual impairment,3,7,2124,6089,1.2286117836965293,0.3174150197878202,4.7555623424720155,1.2282893411243199,0.003919997197731445,0.1813143237312837,-1.564210146281124,False
Joint swelling,5,12,2122,6084,1.1946277097078226,0.42036804473609896,3.394966345973545,1.1941701927597554,0.0032421769645696492,0.1674449676855475,-1.2151334705994632,False
Seroma,6,15,2121,6081,1.1468175388967468,0.44438300009792725,2.959587714272074,1.1464033850493653,0.00115260092576226,0.1319310580027244,-1.134109902188088,False
Contusion,4,10,2123,6086,1.1466792275082431,0.35925117951985835,3.660038785554548,1.1464033850493653,0.00549067021305342,0.12682338374157387,-1.3993210114536763,False
Amnesia,2,5,2125,6091,1.1465411764705884,0.2222733693252203,5.914143801091894,1.1464033850493653,0.07195669129640417,0.11362744516918978,-1.951623465811451,False
Dry mouth,2,5,2125,6091,1.1465411764705884,0.2222733693252203,5.914143801091894,1.1464033850493653,0.07195669129640417,0.11362744516918978,-1.951623465811451,False
Dysstasia,2,5,2125,6091,1.1465411764705884,0.2222733693252203,5.914143801091894,1.1464033850493653,0.07195669129640417,0.11362744516918978,-1.951623465811451,False
Oedema peripheral,2,5,2125,6091,1.1465411764705884,0.2222733693252203,5.914143801091894,1.1464033850493653,0.07195669129640417,0.11362744516918978,-1.951623465811451,False
Oropharyngeal pain,2,5,2125,6091,1.1465411764705884,0.2222733693252203,5.914143801091894,1.1464033850493653,0.07195669129640417,0.11362744516918978,-1.951623465811451,False
Confusional state,9,23,2118,6073,1.1219977829781993,0.518349921816256,2.428627789885613,1.1214815723309008,0.008116051305822635,0.11415505059086883,-0.9291701940322383,False
Pain in extremity,10,26,2117,6070,1.1027942298608335,0.5309151374822673,2.2906770358473136,1.1023109471628512,0.005146244306717179,0.09778048825520277,-0.8928797670876619,False
Paralysis,10,26,2117,6070,1.1027942298608335,0.5309151374822673,2.2906770358473136,1.1023109471628512,0.005146244306717179,0.09778048825520277,-0.8928797670876619,False
Wound dehiscence,11,29,2116,6067,1.0875594811290008,0.5423327168721519,2.1809225005180877,1.087106658236467,0.0030833285851608614,0.08439246300487878,-0.8608875087043371,False
Cough,3,8,2124,6088,1.0748587570621468,0.28488890381803533,4.055339931284624,1.07475317348378,0.05660567352165728,0.06521418239737735,-1.6612382429675032,False
Feeling hot,3,8,2124,6088,1.0748587570621468,0.28488890381803533,4.055339931284624,1.07475317348378,0.05660567352165728,0.06521418239737735,-1.6612382429675032,False
Muscular weakness,19,52,2108,6044,1.0476207852868196,0.6180212551535182,1.775843954577821,1.0471953998047088,0.001346377102859472,0.047747097249740245,-0.6752405260992023,False
Discomfort,6,17,2121,6079,1.0115650220484234,0.3983059835590044,2.56903947233884,1.0115323985729694,0.04589733776685234,0.011299692108181537,-1.2421790265488506,False
Headache,16,47,2111,6049,0.9754779926827055,0.5519525131676386,1.7239840230952517,0.9756624553611619,0.0034756002915816496,-0.025641139490234083,-0.8075315497240281,False
Abasia,1,3,2126,6093,0.9553151458137347,0.0993143225715051,9.189279090778038,0.9553361542078044,0.28245047249591815,-0.03295551539496241,-2.6990777634785585,False
Abnormal behaviour,1,3,2126,6093,0.9553151458137347,0.0993143225715051,9.189279090778038,0.9553361542078044,0.28245047249591815,-0.03295551539496241,-2.6990777634785585,False
Acidosis,1,3,2126,6093,0.9553151458137347,0.0993143225715051,9.189279090778038,0.9553361542078044,0.28245047249591815,-0.03295551539496241,-2.6990777634785585,False
Acute respiratory failure,1,3,2126,6093,0.9553151458137347,0.0993143225715051,9.189279090778038,0.9553361542078044,0.28245047249591815,-0.03295551539496241,-2.6990777634785585,False
Adverse reaction,1,3,2126,6093,0.9553151458137347,0.0993143225715051,9.189279090778038,0.9553361542078044,0.28245047249591815,-0.03295551539496241,-2.6990777634785585,False
